group_key,normalized_main_function,functional_ingredient_set,composition_type,item_count,manufacturer_count,statement_no_count,dosage_form_count,base_parseable,base_partial,base_unparseable,base_missing,representative_candidate_id,representative_product_name,representative_manufacturer,representative_statement_no,grouping_confidence,hold_count,hold_reason
-EPA및DHA함유유지:혈중중성지질개선･혈행개선･기억력개선･건조한눈을개선하여눈건강에도움을줄수있음-비타민E:항|비타민E+오메가3,-EPA및DHA함유유지:혈중중성지질개선･혈행개선･기억력개선･건조한눈을개선하여눈건강에도움을줄수있음-비타민E:항산화작용을하여유해산소로부터세포를보호하는데필요,비타민E+오메가3,MULTI_INGREDIENT,13,1,13,1,13,0,0,0,34e7a648-1342-4ab8-8cc5-8c794af39eaa,나를 위한 알티지 오메가3&비타민E ,콜마비앤에이치(주)음성공장,200600200032577,B,0,
[비타민E]|항산화작용을하여유해산소로부터세포를보호하는데필요|비타민E,[비타민E]|항산화작용을하여유해산소로부터세포를보호하는데필요,비타민E,SINGLE,13,8,13,3,13,0,0,0,6fb02d1e-5a45-42af-8761-60e14cbcd5cc,더 라이프 E 프리미엄,(주)비오팜2공장,2024002023311,A,0,
노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음(|정상적인면역기능에필요|아연+포스파티딜세린,노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음(|정상적인면역기능에필요(|정상적인세포분열에필요,아연+포스파티딜세린,MULTI_INGREDIENT,13,10,13,2,13,0,0,0,2c6fd68a-2740-41ec-97e2-42c1fad76872,동국 포스파티딜세린,주식회사 아람,20110017019167,B,0,
[포스파티딜세린]|노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음|포스파티딜세린,[포스파티딜세린]|노화로인해저하된인지력개선·자외선에의한피부손상으로부터피부건강유지·피부보습에도움을줄수있음,포스파티딜세린,SINGLE,13,10,13,3,13,0,0,0,22f4694a-409e-46db-a7f6-2cdfdfbf6f4b,두뇌 인지력 개선.스마트PS,에스케이내추럴팜(주),20040017106466,A,0,
유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|칼슘과인이|비타민D+아연+칼슘+프로바이오틱스,유산균증식및유해균억제･배변활동원활･장건강에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,비타민D+아연+칼슘+프로바이오틱스,MULTI_INGREDIENT,13,8,13,2,13,0,0,0,1dc7cb20-8eed-4a81-aa64-e4294c27bd17,라이필 바이탈 락토 키즈,주식회사 노바렉스,200400200082541,B,0,
[차전자피제품]|혈중콜레스테롤개선에도움을줄수있음|배변활동원활에도움을줄수있음|식이섬유,[차전자피제품]|혈중콜레스테롤개선에도움을줄수있음|배변활동원활에도움을줄수있음,식이섬유,MULTI_FUNCTION,13,6,13,3,13,0,0,0,08afd432-c6cb-44b2-8fc2-5d936a4961bd,라이화이버,코스맥스엔비티(주),20070017035439,B,0,
[쏘팔메토열매추출물]|전립선건강의유지에도움을줄수있음[옥타코사놀함유유지]|지구력증진에도움을줄수있음[아연]|정상|쏘팔메토+아연+옥타코사놀,[쏘팔메토열매추출물]|전립선건강의유지에도움을줄수있음[옥타코사놀함유유지]|지구력증진에도움을줄수있음[아연]|정상적인면역기능에필요|정상적인세포분열에필요,쏘팔메토+아연+옥타코사놀,MULTI_INGREDIENT,13,7,13,3,13,0,0,0,298bcb86-e0f6-4f2b-ad27-2abcd342083b,레드포맨 옥타쏘팔,(주)비오팜,200400170211494,B,0,
지구력증진에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요|아연+옥타코사놀,지구력증진에도움을줄수있음|정상적인면역기능에필요|정상적인세포분열에필요,아연+옥타코사놀,MULTI_INGREDIENT,13,10,13,5,13,0,0,0,018c4f83-db84-484d-bed3-eb873d0b9359,맨플러스필포맨,(주)씨엘팜,2016001213211,B,0,
유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|식후혈당상승억제에도움을줄수있음|프로바이오틱스,유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|식후혈당상승억제에도움을줄수있음,프로바이오틱스,SINGLE,13,1,13,3,13,0,0,0,08e8b012-20b9-43de-a382-29d36c13ace3,모스레시피 굿데이 마이루틴 ,(주)메디오젠 충주공장,20180012174479,A,0,
"프로바이오틱스:유산균증식및유해균억제,배변활동원활,장건강에도움을줄수있음|프로바이오틱스","프로바이오틱스:유산균증식및유해균억제,배변활동원활,장건강에도움을줄수있음",프로바이오틱스,SINGLE,13,1,13,2,13,0,0,0,06f0df75-7a1d-4299-8ab8-d1c114dbdd38,바이오코어 100억 유산균,(주)서흥,200400200061629,A,0,
항산화에도움을줄수있음|(원료미검출),항산화에도움을줄수있음,(원료미검출),UNKNOWN,13,11,13,5,0,13,0,0,1212f772-c890-44bd-aaf8-99c257ff8c7a,베라그린,(주)한국씨엔에스팜,200400200072484,C,0,
"혈중콜레스테롤개선,식후혈당상승억제·배변활동원활에도움을줄수있음|식이섬유","혈중콜레스테롤개선,식후혈당상승억제·배변활동원활에도움을줄수있음",식이섬유,SINGLE,13,7,13,3,13,0,0,0,b298e352-36fa-43fd-a177-f1da2b08413d,식후 내몸속 관리 애프터케어,주식회사 이수바이오,2013001712249,A,0,
면역력증진에도움을줄수있음|피로개선에도움을줄수있음|혈소판응집억제를통한혈액흐름에도움을줄수있음|기억력개선에도움을줄|홍삼/인삼,면역력증진에도움을줄수있음|피로개선에도움을줄수있음|혈소판응집억제를통한혈액흐름에도움을줄수있음|기억력개선에도움을줄수있음|항산화에도움을줄수있음|갱년기여성건강에도움을줄수있음,홍삼/인삼,MULTI_FUNCTION,12,2,12,2,12,0,0,0,c8575e2f-2a03-43e2-98cd-70a75c04f6e7,홍삼정로얄,대동고려삼(주),20040020031233,B,0,
[아연]|정상적인면역기능에필요|정상적인세포분열에필요[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에|비타민D+아연+칼슘,[아연]|정상적인면역기능에필요|정상적인세포분열에필요[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,비타민D+아연+칼슘,MULTI_INGREDIENT,12,7,12,5,12,0,0,0,c87d7d4f-58ea-4208-b325-716501c92bcf,더징크디 면역구미,(주)에스디푸드,2018000723419,B,0,
[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌[칼슘]|뼈와치아형|비타민D+칼슘,[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌,비타민D+칼슘,MULTI_INGREDIENT,12,8,12,5,12,0,0,0,f236f879-5149-435c-8bd4-22fea30318d5,마미앤대디 칼슘&비타민D,엔피케이(주),20100019004923,B,0,
"[EPA및DHA함유유지]혈중중성지질개선,혈행개선,건조한눈을개선하여눈건강에도움을줄수있음[비타민E]항산화작용을하|비타민E+오메가3","[EPA및DHA함유유지]혈중중성지질개선,혈행개선,건조한눈을개선하여눈건강에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요",비타민E+오메가3,MULTI_INGREDIENT,12,1,12,1,12,0,0,0,3d5b9cb4-c732-4f84-8617-1d32c36067c0,비건 초임계 식물성 알티지오메가3,(주)한풍네이처팜,20120019007677,B,0,
[프로폴리스추출물]구강에서의항균작용에도움을줄수있음|프로폴리스,[프로폴리스추출물]구강에서의항균작용에도움을줄수있음,프로폴리스,SINGLE,12,4,12,4,12,0,0,0,f7c3d47b-591d-47b5-9670-532a480bbbbf,구강항균 그린프로폴리스 스프레이,코스맥스엔비티(주),200700170352316,A,0,
-(국문)면역기능증진에도움을줄수있음(영문)Mayhelptoimproveimmunefunction|(원료미검출),-(국문)면역기능증진에도움을줄수있음(영문)Mayhelptoimproveimmunefunction,(원료미검출),UNKNOWN,12,10,12,4,0,12,0,0,00a1a06b-e3ac-429e-aec5-b60cac511296,굿모닝 실큐원(Good morning Sil-Q1),월드웨이(주),2004002005257,C,0,
[포스파티딜세린]노화로인해저하된인지력개선･자외선에의한피부손상으로부터피부건강유지･피부보습에도움을줄수있음[은행잎|비타민E+은행잎+포스파티딜세린,[포스파티딜세린]노화로인해저하된인지력개선･자외선에의한피부손상으로부터피부건강유지･피부보습에도움을줄수있음[은행잎추출물]기억력개선･혈행개선에도움을줄수있음[비타민E]항산화작용을하여유해산소로부터세포를보호하는데필요,비타민E+은행잎+포스파티딜세린,MULTI_INGREDIENT,12,6,12,2,12,0,0,0,58bc5659-03a5-4722-9584-0afdc5e50afd,기억력 인지력N 포스파징코,(주)한풍네이처팜,20120019007604,B,0,
[차전자피식이섬유]배변활동원활에도움을줄수있음[가르시니아캄보지아추출물]탄수화물이지방으로합성되는것을억제하여체지방|가르시니아+식이섬유,[차전자피식이섬유]배변활동원활에도움을줄수있음[가르시니아캄보지아추출물]탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음,가르시니아+식이섬유,MULTI_INGREDIENT,12,9,12,2,12,0,0,0,af93a65b-a6b6-445e-9878-93c2699079cf,김소형원방 슬림핏 다이어트 환,우리바이오(주),20190009483312,B,0,
혈중콜레스테롤개선·배변활동원활에도움을줄수있음탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음|식이섬유,혈중콜레스테롤개선·배변활동원활에도움을줄수있음탄수화물이지방으로합성되는것을억제하여체지방감소에도움을줄수있음,식이섬유,SINGLE,12,11,12,3,12,0,0,0,363e1640-55fa-4fba-90df-894667c5e233,김소형원방 클린톡스(Talk's) 슬림 다이어트,엔에이치바이오,202100186815,A,0,
[바나바잎추출물]|식후혈당상승억제에도움을줄수있음|(원료미검출),[바나바잎추출물]|식후혈당상승억제에도움을줄수있음,(원료미검출),UNKNOWN,12,8,12,4,0,12,0,0,0f3f60b3-b169-4114-b7c7-2a587989f2c1,뉴혈당케어웰,엔피케이(주),201000190041284,C,0,
[프락토올리고당]|장내유익균증식및배변활동원활에도움을줄수있음[아연]|정상적인면역기능에필요|정상적인세포분열에필요|아연+프락토올리고당,[프락토올리고당]|장내유익균증식및배변활동원활에도움을줄수있음[아연]|정상적인면역기능에필요|정상적인세포분열에필요,아연+프락토올리고당,MULTI_INGREDIENT,12,7,12,1,12,0,0,0,865847f8-42ee-4e68-b53b-d8c24b755315,닥터원프리바이오틱스,(주)비오팜,20040017021877,B,0,
[프로폴리스추출물]|항산화에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여|비타민C+아연+칼슘+프로폴리스,[프로폴리스추출물]|항산화에도움을줄수있음[비타민C]|결합조직형성과기능유지에필요|철의흡수에필요|항산화작용을하여유해산소로부터세포를보호하는데필요[아연]|정상적인면역기능에필요|정상적인세포분열에필요[칼슘]|뼈와치아형성에필요|신경과근육기능유지에필요|정상적인혈액응고에필요|골다공증발생위험감소에도움을줌,비타민C+아연+칼슘+프로폴리스,MULTI_INGREDIENT,12,2,12,1,12,0,0,0,bf482186-0073-4f25-ab0b-c6539f41d800,덴티페스타,엔피케이(주),201000190041495,B,0,
유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골|비타민D+아연+칼슘+프로바이오틱스,유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌|정상적인면역기능에필요|정상적인세포분열에필요,비타민D+아연+칼슘+프로바이오틱스,MULTI_INGREDIENT,12,1,12,2,12,0,0,0,5d098b14-5ac8-4044-b44d-e3e7a820a8b3,더프로바이오 츄어블,(주)메디오젠 충주공장,2018001217491,B,0,
프로바이오틱스:(|유산균증식및유해균억제에도움을줄수있음(|배변활동원활에도움을줄수있음(|장건강에도움을줄수있음|프로바이오틱스,프로바이오틱스:(|유산균증식및유해균억제에도움을줄수있음(|배변활동원활에도움을줄수있음(|장건강에도움을줄수있음,프로바이오틱스,SINGLE,12,2,12,3,12,0,0,0,28c84116-e636-491e-824d-99a4ce05c95b,락토핏 솔루션1,(주)서흥헬스케어,20130020024229,A,0,
-프로바이오틱스:유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음|프로바이오틱스,-프로바이오틱스:유산균증식및유해균억제·배변활동원활·장건강에도움을줄수있음,프로바이오틱스,SINGLE,12,1,12,2,12,0,0,0,a9b5d017-fa1c-4983-b6cd-1d677b7cea3e,마더네스트 쿨멜팅 100억 생유산균 프로바이오틱스,콜마비앤에이치(주)음성공장,200600200033236,A,0,
[프락토올리고당]장내유익균증식및배변활동원활에도움을줄수있음|프락토올리고당,[프락토올리고당]장내유익균증식및배변활동원활에도움을줄수있음,프락토올리고당,SINGLE,12,6,12,1,12,0,0,0,916d147b-85c5-419f-a4f3-006adba07fe8,맛있는 프리바이오틱스,한국바이오팜(주)에이치피,20040020046615,A,0,
[차전자피식이섬유]혈중콜레스테롤개선·배변활동원활에도움을줄수있음|식이섬유,[차전자피식이섬유]혈중콜레스테롤개선·배변활동원활에도움을줄수있음,식이섬유,SINGLE,12,8,12,3,12,0,0,0,b20cb9c6-1435-495c-93c5-0abb46b18424,명품쾌변큐플러스,(주)청명자연과학,2013001702368,A,0,
혈중콜레스테롤개선·체지방감소에도움을줄수있음|(원료미검출),혈중콜레스테롤개선·체지방감소에도움을줄수있음,(원료미검출),UNKNOWN,12,8,12,5,0,12,0,0,20e0fd84-b0d2-4bb8-8929-81a3b6eab15f,바디팻 솔루션 나이젠키토산-센스,엠에스바이오텍(주),20040020020431,C,0,
[코엔자임Q10]|항산화·높은혈압감소에도움을줄수있음|코엔자임Q10,[코엔자임Q10]|항산화·높은혈압감소에도움을줄수있음,코엔자임Q10,SINGLE,12,6,12,3,12,0,0,0,6af38f8d-a994-4cd2-8b5e-c2ee6fd504aa,셀티바 코엔자임 Q10,(주)알피바이오,20040017006820,A,0,
[엠에스엠]|관절및연골건강에도움을줄수있음[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공|MSM+비타민D+칼슘,[엠에스엠]|관절및연골건강에도움을줄수있음[비타민D]|칼슘과인이흡수되고이용되는데필요|뼈의형성과유지에필요|골다공증발생위험감소에도움을줌,MSM+비타민D+칼슘,MULTI_INGREDIENT,11,7,11,1,11,0,0,0,344c5977-4108-488e-9e12-f46f240516db,광동 헬스가드 MSM 관절튼튼,(주)유니쎌팜,20040020028784,B,0,
[EPA및DHA함유유지]혈중중성지질개선·혈행개선에도움을줄수있음|오메가3,[EPA및DHA함유유지]혈중중성지질개선·혈행개선에도움을줄수있음,오메가3,SINGLE,11,7,11,1,11,0,0,0,a7b290fd-d9ba-4dd8-807e-6f0b7a91f870,rTG 오메가3,이앤에스(주),2022002000240,A,0,
